Date,Time,Count,LOC,summary,icon,temperature,humidity,pressure,GroupNo,Day,DayNo,Is_Holiday
27/02/18,22:00:00,96,ALUVA,Humid,clear-night,77.07,0.88,1012.1,2,Tuesday,1,0
27/02/18,23:00:00,234,ALUVA,Humid,clear-night,77.41,0.95,1011.1,6,Tuesday,1,0
28/02/18,00:00:00,237,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.93,0.9,1011.2,5,Wednesday,2,0
28/02/18,01:00:00,71,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.19,0.9,1010.9,3,Wednesday,2,0
28/02/18,02:00:00,297,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.44,0.88,1011.1,3,Wednesday,2,0
28/02/18,03:00:00,264,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.29,0.85,1010.4,4,Wednesday,2,0
28/02/18,04:00:00,142,ALUVA,Possible Light Rain and Humid,rain,78.37,0.95,1012.1,3,Wednesday,2,0
28/02/18,05:00:00,102,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.44,0.88,1011.0,3,Wednesday,2,0
28/02/18,06:00:00,118,ALUVA,Humid,clear-night,79.5,0.95,1011.1,1,Wednesday,2,0
28/02/18,07:00:00,63,ALUVA,Humid,clear-night,79.62,0.92,1011.6,6,Wednesday,2,0
28/02/18,08:00:00,207,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.39,0.92,1011.0,1,Wednesday,2,0
28/02/18,09:00:00,236,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.24,0.96,1010.7,6,Wednesday,2,0
28/02/18,10:00:00,205,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.94,0.91,1013.1,6,Wednesday,2,0
28/02/18,11:00:00,235,ALUVA,Possible Light Rain and Humid,rain,78.82,0.97,1014.1,4,Wednesday,2,0
28/02/18,12:00:00,170,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.79,0.96,1014.2,1,Wednesday,2,0
28/02/18,13:00:00,81,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,80.16,0.89,1013.9,5,Wednesday,2,0
28/02/18,14:00:00,85,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.89,0.84,1013.3,1,Wednesday,2,0
28/02/18,15:00:00,127,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.39,0.9,1014.3,5,Wednesday,2,0
28/02/18,16:00:00,174,ALUVA,Humid,clear-night,79.43,0.97,1013.8,7,Wednesday,2,0
28/02/18,17:00:00,173,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.79,0.96,1014.2,7,Wednesday,2,0
28/02/18,18:00:00,80,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,80.16,0.89,1013.9,4,Wednesday,2,0
28/02/18,19:00:00,128,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.89,0.84,1013.3,1,Wednesday,2,0
28/02/18,20:00:00,236,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.39,0.9,1014.3,3,Wednesday,2,0
28/02/18,21:00:00,199,ALUVA,Humid,clear-night,79.43,0.97,1013.8,3,Wednesday,2,0
